Latitude,Longitude,Altitude (meters),Date,"Time (hour, minute, second)"
42.002616,-71.20195,49.3,1/22/2023,19:45:50
42.002616,-71.20195,48.7,1/22/2023,19:45:51
42.002616,-71.20195,48.7,1/22/2023,19:45:53
42.002616,-71.20195,48.7,1/22/2023,19:45:55
42.002613,-71.201942,47.1,1/22/2023,19:45:57
42.002605,-71.201919,46.9,1/22/2023,19:45:58
42.002559,-71.20182,46.5,1/22/2023,19:46:00
42.002471,-71.201629,46.2,1/22/2023,19:46:02
42.002407,-71.201499,46,1/22/2023,19:46:03
42.002258,-71.201187,45.7,1/22/2023,19:46:05
42.002071,-71.20079,45.3,1/22/2023,19:46:07
42.00196,-71.200569,45.2,1/22/2023,19:46:08
42.001716,-71.200065,45.1,1/22/2023,19:46:10
42.001445,-71.199493,45,1/22/2023,19:46:12
42.001296,-71.199188,44.9,1/22/2023,19:46:13
42.000991,-71.198532,45.2,1/22/2023,19:46:15
42.000679,-71.197814,46.1,1/22/2023,19:46:17
42.000514,-71.197441,46.5,1/22/2023,19:46:18
42.000164,-71.196685,47.9,1/22/2023,19:46:20
41.999782,-71.195915,48.6,1/22/2023,19:46:22
41.999576,-71.195526,48.9,1/22/2023,19:46:23
41.99916,-71.194709,50.3,1/22/2023,19:46:25
41.998741,-71.19387,54.6,1/22/2023,19:46:27
41.998527,-71.193443,57.4,1/22/2023,19:46:28
41.998104,-71.192596,63.3,1/22/2023,19:46:30
41.997673,-71.191734,70.4,1/22/2023,19:46:32
41.997451,-71.191299,74.4,1/22/2023,19:46:33
41.997005,-71.190437,82.8,1/22/2023,19:46:35
41.996543,-71.189575,91.6,1/22/2023,19:46:37
41.996311,-71.189155,96.1,1/22/2023,19:46:38
41.995834,-71.188301,104.3,1/22/2023,19:46:40
41.995342,-71.187469,112.3,1/22/2023,19:46:42
41.995082,-71.187057,115.9,1/22/2023,19:46:43
41.994518,-71.186286,122.9,1/22/2023,19:46:45
41.993892,-71.185585,128.4,1/22/2023,19:46:47
41.993564,-71.185249,131.1,1/22/2023,19:46:48
41.992893,-71.184593,138.4,1/22/2023,19:46:50
41.992221,-71.183952,147.1,1/22/2023,19:46:52
41.991886,-71.183631,151.8,1/22/2023,19:46:53
41.99121,-71.183006,160.6,1/22/2023,19:46:55
41.990524,-71.182395,169.1,1/22/2023,19:46:57
41.990173,-71.182098,173.2,1/22/2023,19:46:58
41.989448,-71.181549,179.9,1/22/2023,19:47:00
41.988693,-71.18106,185.1,1/22/2023,19:47:02
41.988304,-71.180831,187.4,1/22/2023,19:47:03
41.987506,-71.180397,192.1,1/22/2023,19:47:05
41.986694,-71.179969,197.3,1/22/2023,19:47:07
41.986282,-71.179771,200,1/22/2023,19:47:08
41.985446,-71.179382,206.1,1/22/2023,19:47:10
41.9846,-71.179016,213.1,1/22/2023,19:47:12
41.984172,-71.178848,216.8,1/22/2023,19:47:13
41.983318,-71.17852,224.2,1/22/2023,19:47:15
41.982452,-71.178222,231.8,1/22/2023,19:47:17
41.982021,-71.178077,235.2,1/22/2023,19:47:18
41.981151,-71.177795,241.2,1/22/2023,19:47:20
41.98027,-71.17752,246.9,1/22/2023,19:47:22
41.979831,-71.177391,249.9,1/22/2023,19:47:23
41.978942,-71.177139,255.7,1/22/2023,19:47:25
41.978042,-71.176902,258.9,1/22/2023,19:47:27
41.977584,-71.176788,260.3,1/22/2023,19:47:28
41.976665,-71.176589,263.4,1/22/2023,19:47:30
41.975742,-71.176391,267.5,1/22/2023,19:47:32
41.975276,-71.176292,269.6,1/22/2023,19:47:33
41.974346,-71.176094,273.9,1/22/2023,19:47:35
41.973411,-71.175895,278.5,1/22/2023,19:47:37
41.972942,-71.175804,280.7,1/22/2023,19:47:38
41.972,-71.175643,284,1/22/2023,19:47:40
41.971046,-71.175506,287.6,1/22/2023,19:47:42
41.970573,-71.175445,289.3,1/22/2023,19:47:43
41.969623,-71.175331,292.3,1/22/2023,19:47:45
41.968677,-71.175216,295.8,1/22/2023,19:47:47
41.968204,-71.17517,297.3,1/22/2023,19:47:48
41.967258,-71.175094,300.9,1/22/2023,19:47:50
41.966308,-71.175041,303.3,1/22/2023,19:47:52
41.965831,-71.17501,303.7,1/22/2023,19:47:53
41.964874,-71.17498,303.2,1/22/2023,19:47:55
41.963905,-71.174987,302.4,1/22/2023,19:47:57
41.96342,-71.174995,301.9,1/22/2023,19:47:58
41.962444,-71.17501,301.3,1/22/2023,19:48:00
41.961456,-71.175048,301.3,1/22/2023,19:48:02
41.960964,-71.175079,301.4,1/22/2023,19:48:03
41.959972,-71.175148,301.7,1/22/2023,19:48:05
41.958976,-71.175224,303,1/22/2023,19:48:07
41.95848,-71.17527,304,1/22/2023,19:48:08
41.957489,-71.175361,306.1,1/22/2023,19:48:10
41.956512,-71.175453,309,1/22/2023,19:48:12
41.956027,-71.175514,310.7,1/22/2023,19:48:13
41.95507,-71.175643,314.3,1/22/2023,19:48:15
41.954124,-71.175796,317.5,1/22/2023,19:48:17
41.953655,-71.175872,318.7,1/22/2023,19:48:18
41.95272,-71.176033,320.7,1/22/2023,19:48:20
41.951793,-71.1762,322.7,1/22/2023,19:48:22
41.951328,-71.176292,323.1,1/22/2023,19:48:23
41.950397,-71.17646,322,1/22/2023,19:48:25
41.949462,-71.176651,320.7,1/22/2023,19:48:27
41.948997,-71.176757,320,1/22/2023,19:48:28
41.948059,-71.176994,318.5,1/22/2023,19:48:30
41.947113,-71.177238,316.8,1/22/2023,19:48:32
41.94664,-71.17736,316.6,1/22/2023,19:48:33
41.945697,-71.177619,317.3,1/22/2023,19:48:35
41.944759,-71.177886,318.2,1/22/2023,19:48:37
41.94429,-71.178031,318.6,1/22/2023,19:48:38
41.943367,-71.178344,320.5,1/22/2023,19:48:40
41.942447,-71.178672,321.6,1/22/2023,19:48:42
41.941989,-71.17884,321.8,1/22/2023,19:48:43
41.941066,-71.179176,321.2,1/22/2023,19:48:45
41.940143,-71.179534,318.7,1/22/2023,19:48:47
41.939678,-71.179725,317.3,1/22/2023,19:48:48
41.938747,-71.180122,315.2,1/22/2023,19:48:50
41.937808,-71.180519,312.7,1/22/2023,19:48:52
41.937335,-71.180717,312.8,1/22/2023,19:48:53
41.936393,-71.181129,312.1,1/22/2023,19:48:55
41.935451,-71.181571,311.6,1/22/2023,19:48:57
41.934982,-71.1818,312,1/22/2023,19:48:58
41.934047,-71.18225,314.3,1/22/2023,19:49:00
41.933116,-71.182701,316.3,1/22/2023,19:49:02
41.932651,-71.182929,317.5,1/22/2023,19:49:03
41.931724,-71.183387,319.3,1/22/2023,19:49:05
41.930801,-71.18386,321.6,1/22/2023,19:49:07
41.930343,-71.184104,322.3,1/22/2023,19:49:08
41.929431,-71.184593,323.8,1/22/2023,19:49:10
41.928524,-71.185081,324.5,1/22/2023,19:49:12
41.92807,-71.185325,325.5,1/22/2023,19:49:13
41.927169,-71.185821,327.4,1/22/2023,19:49:15
41.926273,-71.186325,328.9,1/22/2023,19:49:17
41.925827,-71.186576,329.6,1/22/2023,19:49:18
41.924934,-71.187088,330.1,1/22/2023,19:49:20
41.924041,-71.187599,329.6,1/22/2023,19:49:22
41.923595,-71.187866,329.2,1/22/2023,19:49:23
41.922698,-71.188392,328.1,1/22/2023,19:49:25
41.921798,-71.188919,327.2,1/22/2023,19:49:27
41.921348,-71.189178,326.6,1/22/2023,19:49:28
41.920436,-71.189697,325.2,1/22/2023,19:49:30
41.919517,-71.190193,324.1,1/22/2023,19:49:32
41.919052,-71.190437,323.4,1/22/2023,19:49:33
41.918113,-71.190879,322.1,1/22/2023,19:49:35
41.91716,-71.191261,320.4,1/22/2023,19:49:37
41.916679,-71.191429,319.8,1/22/2023,19:49:38
41.915714,-71.191719,318.5,1/22/2023,19:49:40
41.91473,-71.19194,316.6,1/22/2023,19:49:42
41.914237,-71.192031,316,1/22/2023,19:49:43
41.913261,-71.192192,314.8,1/22/2023,19:49:45
41.912281,-71.192344,314.6,1/22/2023,19:49:47
41.911792,-71.192428,314.5,1/22/2023,19:49:48
41.91082,-71.192588,314.2,1/22/2023,19:49:50
41.909843,-71.192741,313.8,1/22/2023,19:49:52
41.909355,-71.19281,313.3,1/22/2023,19:49:53
41.908386,-71.192962,313.2,1/22/2023,19:49:55
41.907413,-71.193107,312.7,1/22/2023,19:49:57
41.906925,-71.193168,312.6,1/22/2023,19:49:58
41.905956,-71.193267,312.5,1/22/2023,19:50:00
41.904983,-71.193351,311.7,1/22/2023,19:50:02
41.904495,-71.193389,310.9,1/22/2023,19:50:03
41.903511,-71.193443,309.3,1/22/2023,19:50:05
41.902523,-71.193496,306.8,1/22/2023,19:50:07
41.90203,-71.193519,305.4,1/22/2023,19:50:08
41.901039,-71.19358,303,1/22/2023,19:50:10
41.900035,-71.193641,300.4,1/22/2023,19:50:12
41.899536,-71.193672,299.1,1/22/2023,19:50:13
41.898525,-71.193733,296.6,1/22/2023,19:50:15
41.89751,-71.193786,295.2,1/22/2023,19:50:17
41.897003,-71.193817,295.3,1/22/2023,19:50:18
41.895984,-71.193862,295.5,1/22/2023,19:50:20
41.894969,-71.193901,296.1,1/22/2023,19:50:22
41.894458,-71.193923,296.2,1/22/2023,19:50:23
41.89344,-71.193969,295.8,1/22/2023,19:50:25
41.892425,-71.194023,295.3,1/22/2023,19:50:27
41.891914,-71.194053,295,1/22/2023,19:50:28
41.890892,-71.194122,294.8,1/22/2023,19:50:30
41.889873,-71.19419,294.6,1/22/2023,19:50:32
41.889362,-71.194229,294.5,1/22/2023,19:50:33
41.888339,-71.194305,294.2,1/22/2023,19:50:35
41.887321,-71.194396,294.7,1/22/2023,19:50:37
41.886814,-71.194442,294.9,1/22/2023,19:50:38
41.885799,-71.194549,295.7,1/22/2023,19:50:40
41.884788,-71.194664,296.3,1/22/2023,19:50:42
41.884281,-71.194725,296.5,1/22/2023,19:50:43
41.883281,-71.194831,294.5,1/22/2023,19:50:45
41.882286,-71.194953,294.2,1/22/2023,19:50:47
41.881786,-71.195014,294.2,1/22/2023,19:50:48
41.880786,-71.195152,293.5,1/22/2023,19:50:50
41.879787,-71.195289,292.9,1/22/2023,19:50:52
41.879287,-71.195358,292.3,1/22/2023,19:50:53
41.878276,-71.195487,293.1,1/22/2023,19:50:55
41.877273,-71.195617,293.9,1/22/2023,19:50:57
41.876773,-71.195678,293.4,1/22/2023,19:50:58
41.87577,-71.195808,291.9,1/22/2023,19:51:00
41.874763,-71.195938,290.2,1/22/2023,19:51:02
41.874259,-71.195991,289.6,1/22/2023,19:51:03
41.873249,-71.196098,289.7,1/22/2023,19:51:05
41.872241,-71.196197,289.7,1/22/2023,19:51:07
41.871738,-71.196228,290.9,1/22/2023,19:51:08
41.870735,-71.19625,291.3,1/22/2023,19:51:10
41.869739,-71.196228,291.7,1/22/2023,19:51:12
41.869239,-71.196189,291.7,1/22/2023,19:51:13
41.868251,-71.19606,291,1/22/2023,19:51:15
41.867267,-71.195854,289.1,1/22/2023,19:51:17
41.866779,-71.195716,288.5,1/22/2023,19:51:18
41.865821,-71.195381,288,1/22/2023,19:51:20
41.864883,-71.194953,289.2,1/22/2023,19:51:22
41.864429,-71.194709,290.1,1/22/2023,19:51:23
41.863544,-71.194137,292,1/22/2023,19:51:25
41.862701,-71.193481,294.4,1/22/2023,19:51:27
41.862297,-71.193115,294.4,1/22/2023,19:51:28
41.861526,-71.192321,292.3,1/22/2023,19:51:30
41.860801,-71.191429,290.7,1/22/2023,19:51:32
41.860458,-71.190948,290.6,1/22/2023,19:51:33
41.859836,-71.189926,291.1,1/22/2023,19:51:35
41.859283,-71.188842,292.1,1/22/2023,19:51:37
41.859039,-71.188278,292.7,1/22/2023,19:51:38
41.8586,-71.187103,294.1,1/22/2023,19:51:40
41.858234,-71.185882,295.5,1/22/2023,19:51:42
41.858074,-71.185264,295.9,1/22/2023,19:51:43
41.857791,-71.183998,296.4,1/22/2023,19:51:45
41.857551,-71.182716,296.6,1/22/2023,19:51:47
41.85744,-71.182075,296.7,1/22/2023,19:51:48
41.857246,-71.180778,297.6,1/22/2023,19:51:50
41.857063,-71.179473,298,1/22/2023,19:51:52
41.856983,-71.178817,297.8,1/22/2023,19:51:53
41.85683,-71.17752,298.1,1/22/2023,19:51:55
41.856685,-71.176223,298.5,1/22/2023,19:51:57
41.856609,-71.175567,298.8,1/22/2023,19:51:58
41.856452,-71.17427,299.6,1/22/2023,19:52:00
41.856277,-71.172981,299.5,1/22/2023,19:52:02
41.856174,-71.17234,299.7,1/22/2023,19:52:03
41.855945,-71.171058,297.6,1/22/2023,19:52:05
41.855663,-71.169807,297.1,1/22/2023,19:52:07
41.855499,-71.169189,297,1/22/2023,19:52:08
41.855129,-71.167991,298.1,1/22/2023,19:52:10
41.854701,-71.166831,299.6,1/22/2023,19:52:12
41.854465,-71.166275,299.9,1/22/2023,19:52:13
41.853946,-71.165191,300.4,1/22/2023,19:52:15
41.85337,-71.164176,300.7,1/22/2023,19:52:17
41.853057,-71.163703,300.7,1/22/2023,19:52:18
41.852394,-71.162803,300.5,1/22/2023,19:52:20
41.851676,-71.161987,299.9,1/22/2023,19:52:22
41.851299,-71.161613,299.5,1/22/2023,19:52:23
41.850509,-71.160942,299.9,1/22/2023,19:52:25
41.849681,-71.160377,301.9,1/22/2023,19:52:27
41.849258,-71.160133,302.5,1/22/2023,19:52:28
41.848384,-71.159729,302.4,1/22/2023,19:52:30
41.847484,-71.159431,301.2,1/22/2023,19:52:32
41.847026,-71.159332,300.6,1/22/2023,19:52:33
41.846099,-71.15921,299.6,1/22/2023,19:52:35
41.845169,-71.15921,300.4,1/22/2023,19:52:37
41.844703,-71.159255,301,1/22/2023,19:52:38
41.843784,-71.159446,301.6,1/22/2023,19:52:40
41.842887,-71.159751,301.6,1/22/2023,19:52:42
41.842449,-71.15995,301.5,1/22/2023,19:52:43
41.84159,-71.160446,302,1/22/2023,19:52:45
41.840774,-71.161071,303.4,1/22/2023,19:52:47
41.840385,-71.161415,304.1,1/22/2023,19:52:48
41.839637,-71.162185,304.4,1/22/2023,19:52:50
41.838951,-71.163055,305.2,1/22/2023,19:52:52
41.838634,-71.16352,304.7,1/22/2023,19:52:53
41.838039,-71.164527,305.1,1/22/2023,19:52:55
41.83752,-71.165611,305.5,1/22/2023,19:52:57
41.837291,-71.166183,305.7,1/22/2023,19:52:58
41.836894,-71.167388,305.7,1/22/2023,19:53:00
41.836593,-71.168647,305.4,1/22/2023,19:53:02
41.836475,-71.169296,304.9,1/22/2023,19:53:03
41.836307,-71.170631,304.3,1/22/2023,19:53:05
41.836212,-71.171989,305.6,1/22/2023,19:53:07
41.836189,-71.172668,306.8,1/22/2023,19:53:08
41.836189,-71.174026,309.7,1/22/2023,19:53:10
41.836223,-71.175376,313.3,1/22/2023,19:53:12
41.836254,-71.176048,314.2,1/22/2023,19:53:13
41.836334,-71.177391,314.9,1/22/2023,19:53:15
41.836421,-71.178733,315.1,1/22/2023,19:53:17
41.836467,-71.179412,314.9,1/22/2023,19:53:18
41.836536,-71.180763,314.1,1/22/2023,19:53:20
41.836566,-71.182113,313.4,1/22/2023,19:53:22
41.836566,-71.182785,313.4,1/22/2023,19:53:23
41.836513,-71.18412,313,1/22/2023,19:53:25
41.836391,-71.185424,312.9,1/22/2023,19:53:27
41.836303,-71.186065,312.4,1/22/2023,19:53:28
41.836063,-71.187324,310.9,1/22/2023,19:53:30
41.835727,-71.188537,309.9,1/22/2023,19:53:32
41.835525,-71.189117,309.9,1/22/2023,19:53:33
41.83506,-71.190238,311.5,1/22/2023,19:53:35
41.83451,-71.191268,312.3,1/22/2023,19:53:37
41.834209,-71.191741,312.2,1/22/2023,19:53:38
41.833549,-71.192604,311.6,1/22/2023,19:53:40
41.832832,-71.193344,311.7,1/22/2023,19:53:42
41.83245,-71.193664,311.7,1/22/2023,19:53:43
41.831653,-71.194198,312.2,1/22/2023,19:53:45
41.830821,-71.194587,312.7,1/22/2023,19:53:47
41.830398,-71.194725,312.9,1/22/2023,19:53:48
41.829536,-71.194869,313.3,1/22/2023,19:53:50
41.828678,-71.194862,313.4,1/22/2023,19:53:52
41.828266,-71.194786,311.5,1/22/2023,19:53:53
41.827434,-71.194541,310.7,1/22/2023,19:53:55
41.826625,-71.19416,312,1/22/2023,19:53:57
41.826244,-71.193916,312.1,1/22/2023,19:53:58
41.825519,-71.193321,312.8,1/22/2023,19:54:00
41.824863,-71.192596,313.7,1/22/2023,19:54:02
41.824569,-71.192192,314.3,1/22/2023,19:54:03
41.824043,-71.191291,315.1,1/22/2023,19:54:05
41.823604,-71.190307,315.9,1/22/2023,19:54:07
41.823425,-71.189781,316,1/22/2023,19:54:08
41.823146,-71.188682,316.5,1/22/2023,19:54:10
41.822982,-71.18753,317.6,1/22/2023,19:54:12
41.822944,-71.186943,317.5,1/22/2023,19:54:13
41.822937,-71.185752,315.3,1/22/2023,19:54:15
41.823074,-71.184562,315.9,1/22/2023,19:54:17
41.823184,-71.183967,316.2,1/22/2023,19:54:18
41.823455,-71.182792,317.5,1/22/2023,19:54:20
41.823787,-71.181655,322.4,1/22/2023,19:54:22
41.823978,-71.181091,324.2,1/22/2023,19:54:23
41.824386,-71.179985,326.3,1/22/2023,19:54:25
41.824821,-71.178901,328.2,1/22/2023,19:54:27
41.825046,-71.178359,328.6,1/22/2023,19:54:28
41.825496,-71.177284,328.8,1/22/2023,19:54:30
41.82595,-71.1762,327.2,1/22/2023,19:54:32
41.826175,-71.175651,326.4,1/22/2023,19:54:33
41.826618,-71.174552,325.7,1/22/2023,19:54:35
41.827053,-71.173446,325.6,1/22/2023,19:54:37
41.82727,-71.172897,325.6,1/22/2023,19:54:38
41.827697,-71.171783,325.9,1/22/2023,19:54:40
41.828121,-71.170677,326.6,1/22/2023,19:54:42
41.828334,-71.17012,326.9,1/22/2023,19:54:43
41.828758,-71.169006,327.7,1/22/2023,19:54:45
41.829174,-71.167884,328.6,1/22/2023,19:54:47
41.829383,-71.167327,328.9,1/22/2023,19:54:48
41.829799,-71.166213,329.7,1/22/2023,19:54:50
41.830215,-71.165092,329.7,1/22/2023,19:54:52
41.830421,-71.164527,329.5,1/22/2023,19:54:53
41.830833,-71.163398,328.3,1/22/2023,19:54:55
41.831245,-71.162261,327.2,1/22/2023,19:54:57
41.831451,-71.161689,326.7,1/22/2023,19:54:58
41.831859,-71.160537,325.5,1/22/2023,19:55:00
41.832267,-71.159385,324.4,1/22/2023,19:55:02
41.832473,-71.158805,323.6,1/22/2023,19:55:03
41.832881,-71.157638,321.7,1/22/2023,19:55:05
41.83329,-71.156463,319.4,1/22/2023,19:55:07
41.833488,-71.155876,319,1/22/2023,19:55:08
41.833885,-71.154693,318.9,1/22/2023,19:55:10
41.834278,-71.153503,319,1/22/2023,19:55:12
41.834472,-71.152908,318.7,1/22/2023,19:55:13
41.834854,-71.151718,317.6,1/22/2023,19:55:15
41.835235,-71.150512,316.1,1/22/2023,19:55:17
41.835422,-71.149909,315.4,1/22/2023,19:55:18
41.835796,-71.148696,314.7,1/22/2023,19:55:20
41.836166,-71.147476,314.7,1/22/2023,19:55:22
41.836349,-71.146865,315.2,1/22/2023,19:55:23
41.836715,-71.145652,316.4,1/22/2023,19:55:25
41.83707,-71.144424,315.6,1/22/2023,19:55:27
41.837242,-71.143806,315.2,1/22/2023,19:55:28
41.837566,-71.142578,314.5,1/22/2023,19:55:30
41.837848,-71.141326,313.6,1/22/2023,19:55:32
41.837966,-71.140686,312.3,1/22/2023,19:55:33
41.83815,-71.139404,310.4,1/22/2023,19:55:35
41.838256,-71.138107,309.1,1/22/2023,19:55:37
41.838272,-71.137451,308.4,1/22/2023,19:55:38
41.838226,-71.136154,307.7,1/22/2023,19:55:40
41.838073,-71.13488,308.1,1/22/2023,19:55:42
41.837959,-71.134269,308.4,1/22/2023,19:55:43
41.837642,-71.133079,309,1/22/2023,19:55:45
41.837223,-71.131965,307.8,1/22/2023,19:55:47
41.836975,-71.131439,306.6,1/22/2023,19:55:48
41.836402,-71.13047,304.7,1/22/2023,19:55:50
41.835731,-71.129623,302.7,1/22/2023,19:55:52
41.835365,-71.129257,302.5,1/22/2023,19:55:53
41.834579,-71.128631,302.1,1/22/2023,19:55:55
41.833732,-71.128181,301.5,1/22/2023,19:55:57
41.833293,-71.128021,301.1,1/22/2023,19:55:58
41.832389,-71.127838,300.9,1/22/2023,19:56:00
41.831474,-71.127845,300.2,1/22/2023,19:56:02
41.83102,-71.127922,299.8,1/22/2023,19:56:03
41.83012,-71.128219,297.9,1/22/2023,19:56:05
41.829261,-71.128723,298.7,1/22/2023,19:56:07
41.828849,-71.129035,299.3,1/22/2023,19:56:08
41.828071,-71.129791,299.8,1/22/2023,19:56:10
41.827381,-71.130699,299.2,1/22/2023,19:56:12
41.82706,-71.131202,298.6,1/22/2023,19:56:13
41.826503,-71.132316,296.3,1/22/2023,19:56:15
41.826065,-71.133552,294,1/22/2023,19:56:17
41.825893,-71.134208,292.8,1/22/2023,19:56:18
41.825645,-71.135566,293.2,1/22/2023,19:56:20
41.825542,-71.136962,295.2,1/22/2023,19:56:22
41.825546,-71.137664,296.9,1/22/2023,19:56:23
41.825664,-71.13906,299.8,1/22/2023,19:56:25
41.825912,-71.140426,300.4,1/22/2023,19:56:27
41.826084,-71.141098,300,1/22/2023,19:56:28
41.826519,-71.14241,297.6,1/22/2023,19:56:30
41.827098,-71.14363,294.9,1/22/2023,19:56:32
41.827434,-71.144203,293.9,1/22/2023,19:56:33
41.828197,-71.145248,292.7,1/22/2023,19:56:35
41.829051,-71.146156,293.3,1/22/2023,19:56:37
41.829509,-71.146553,293.8,1/22/2023,19:56:38
41.830478,-71.147216,294.2,1/22/2023,19:56:40
41.831489,-71.147712,294.1,1/22/2023,19:56:42
41.832012,-71.147895,293.9,1/22/2023,19:56:43
41.833084,-71.148101,292.3,1/22/2023,19:56:45
41.834167,-71.148124,289.8,1/22/2023,19:56:47
41.834705,-71.148056,289.1,1/22/2023,19:56:48
41.835758,-71.147796,288.8,1/22/2023,19:56:50
41.836761,-71.147346,289.3,1/22/2023,19:56:52
41.837238,-71.147064,289.4,1/22/2023,19:56:53
41.83813,-71.146369,290.9,1/22/2023,19:56:55
41.838928,-71.14553,292.1,1/22/2023,19:56:57
41.83929,-71.145065,292,1/22/2023,19:56:58
41.839927,-71.144042,290.1,1/22/2023,19:57:00
41.840438,-71.142906,288.8,1/22/2023,19:57:02
41.840648,-71.142318,288.4,1/22/2023,19:57:03
41.840953,-71.14109,288.1,1/22/2023,19:57:05
41.841102,-71.139854,289.4,1/22/2023,19:57:07
41.841129,-71.139236,289.6,1/22/2023,19:57:08
41.841083,-71.138008,289,1/22/2023,19:57:10
41.840896,-71.136825,288.6,1/22/2023,19:57:12
41.840755,-71.136253,288.1,1/22/2023,19:57:13
41.840381,-71.135177,287.6,1/22/2023,19:57:15
41.839885,-71.134201,287.1,1/22/2023,19:57:17
41.839599,-71.133766,286.9,1/22/2023,19:57:18
41.838947,-71.132995,287.4,1/22/2023,19:57:20
41.838214,-71.132377,287.8,1/22/2023,19:57:22
41.837825,-71.132133,288.2,1/22/2023,19:57:23
41.837009,-71.131782,288.5,1/22/2023,19:57:25
41.836154,-71.131614,288.9,1/22/2023,19:57:27
41.835723,-71.131607,288.6,1/22/2023,19:57:28
41.834854,-71.131721,287.3,1/22/2023,19:57:30
41.834007,-71.132034,285.1,1/22/2023,19:57:32
41.833591,-71.132263,285,1/22/2023,19:57:33
41.832798,-71.13285,285.5,1/22/2023,19:57:35
41.83208,-71.133605,286.4,1/22/2023,19:57:37
41.831756,-71.13404,285.5,1/22/2023,19:57:38
41.831172,-71.135017,284.2,1/22/2023,19:57:40
41.830692,-71.136123,282.2,1/22/2023,19:57:42
41.830497,-71.136711,281.1,1/22/2023,19:57:43
41.830211,-71.137969,280.8,1/22/2023,19:57:45
41.830051,-71.139274,283.6,1/22/2023,19:57:47
41.830024,-71.139938,284.7,1/22/2023,19:57:48
41.830085,-71.141273,287.2,1/22/2023,19:57:50
41.830291,-71.142593,288.1,1/22/2023,19:57:52
41.83044,-71.143241,287.6,1/22/2023,19:57:53
41.830833,-71.144508,285.5,1/22/2023,19:57:55
41.831367,-71.145713,283,1/22/2023,19:57:57
41.83168,-71.146278,282.3,1/22/2023,19:57:58
41.832401,-71.147315,281.7,1/22/2023,19:58:00
41.833221,-71.148216,282,1/22/2023,19:58:02
41.833663,-71.148605,282.4,1/22/2023,19:58:03
41.834602,-71.149253,283.7,1/22/2023,19:58:05
41.83559,-71.149749,284.4,1/22/2023,19:58:07
41.836097,-71.149925,284.3,1/22/2023,19:58:08
41.837135,-71.150146,282.3,1/22/2023,19:58:10
41.838195,-71.150184,279.6,1/22/2023,19:58:12
41.838722,-71.150131,278.9,1/22/2023,19:58:13
41.839759,-71.149894,278.9,1/22/2023,19:58:15
41.840744,-71.149467,281.8,1/22/2023,19:58:17
41.841209,-71.149192,283.3,1/22/2023,19:58:18
41.842082,-71.148529,285.2,1/22/2023,19:58:20
41.84288,-71.147727,285,1/22/2023,19:58:22
41.843242,-71.147277,284.2,1/22/2023,19:58:23
41.843883,-71.146278,282.9,1/22/2023,19:58:25
41.844429,-71.145195,283.8,1/22/2023,19:58:27
41.844669,-71.14463,284.7,1/22/2023,19:58:28
41.845092,-71.143493,288.9,1/22/2023,19:58:30
41.845458,-71.142349,292.5,1/22/2023,19:58:32
41.845623,-71.141769,293.8,1/22/2023,19:58:33
41.84592,-71.140609,294.4,1/22/2023,19:58:35
41.846187,-71.139442,293.7,1/22/2023,19:58:37
41.846313,-71.138854,293.1,1/22/2023,19:58:38
41.846546,-71.137664,292.2,1/22/2023,19:58:40
41.846755,-71.136474,292.9,1/22/2023,19:58:42
41.846855,-71.135879,293.8,1/22/2023,19:58:43
41.847045,-71.134696,294.9,1/22/2023,19:58:45
41.847229,-71.133522,296.4,1/22/2023,19:58:47
41.847316,-71.132934,297.1,1/22/2023,19:58:48
41.847488,-71.131752,297.5,1/22/2023,19:58:50
41.847652,-71.130577,297.2,1/22/2023,19:58:52
41.847732,-71.129981,297.3,1/22/2023,19:58:53
41.847888,-71.128791,297.9,1/22/2023,19:58:55
41.848037,-71.127601,299,1/22/2023,19:58:57
41.84811,-71.127014,299.8,1/22/2023,19:58:58
41.848247,-71.125831,300.7,1/22/2023,19:59:00
41.848377,-71.124641,300.4,1/22/2023,19:59:02
41.848438,-71.124046,299.8,1/22/2023,19:59:03
41.848552,-71.122856,299.2,1/22/2023,19:59:05
41.848659,-71.12165,298.7,1/22/2023,19:59:07
41.848709,-71.121055,298.9,1/22/2023,19:59:08
41.848808,-71.119857,299.4,1/22/2023,19:59:10
41.848892,-71.118667,300.7,1/22/2023,19:59:12
41.84893,-71.118072,301.3,1/22/2023,19:59:13
41.848999,-71.116882,301.9,1/22/2023,19:59:15
41.849056,-71.115692,302,1/22/2023,19:59:17
41.849082,-71.115097,301.7,1/22/2023,19:59:18
41.849124,-71.113899,300.5,1/22/2023,19:59:20
41.849151,-71.112701,300.2,1/22/2023,19:59:22
41.849163,-71.112098,300,1/22/2023,19:59:23
41.849178,-71.110885,299.5,1/22/2023,19:59:25
41.849182,-71.109672,299.3,1/22/2023,19:59:27
41.849182,-71.109069,299.3,1/22/2023,19:59:28
41.849174,-71.107849,298.6,1/22/2023,19:59:30
41.849151,-71.106636,298.9,1/22/2023,19:59:32
41.849136,-71.106025,298.4,1/22/2023,19:59:33
41.849098,-71.104804,297.8,1/22/2023,19:59:35
41.849052,-71.103591,297.9,1/22/2023,19:59:37
41.849029,-71.102981,297.7,1/22/2023,19:59:38
41.848976,-71.101768,297.1,1/22/2023,19:59:40
41.848915,-71.100555,297.2,1/22/2023,19:59:42
41.84885,-71.099357,297.3,1/22/2023,19:59:44
