-71.1946987,41.9991492,80.826,1.55,-1.43,9.12,-0.05,0.04,0.03,,
-71.1946415,41.9991228,81.372,1.63,-1.51,9.34,-0.06,0.04,0.03,,
-71.1945839,41.9990966,81.863,1.5,-1.75,9.22,-0.05,0.04,0.03,,
-71.1945261,41.9990707,82.333,1.54,-1.53,9.25,-0.03,0.04,0.03,,
-71.194468,41.9990452,82.793,1.53,-1.5,9.32,-0.04,0.04,0.03,,
-71.1944099,41.9990198,83.268,1.69,-1.55,9.22,-0.05,0.05,0.03,,
-71.1943518,41.9989944,83.759,1.57,-1.54,9.23,-0.04,0.04,0.03,2260:343809.600,23:29:51.600 05/03/2023
-71.1942938,41.9989691,84.28,1.52,-1.54,9.31,-0.05,0.04,0.03,,
-71.194236,41.9989437,84.832,1.59,-1.6,9.28,-0.04,0.05,0.03,,
-71.1941782,41.9989185,85.384,1.54,-1.52,9.33,-0.04,0.04,0.03,,
-71.1941205,41.9988933,85.955,1.53,-1.62,9.19,-0.05,0.05,0.03,,
-71.1940628,41.9988682,86.537,1.57,-1.54,9.22,-0.04,0.04,0.03,,
-71.1940051,41.998843,87.113,1.61,-1.61,9.28,-0.04,0.04,0.03,,
-71.193948,41.9988181,87.707,1.5,-1.49,9.3,-0.04,0.04,0.03,,
-71.1938902,41.9987924,88.285,1.58,-1.55,9.24,-0.05,0.04,0.03,,
-71.1938326,41.998767,88.862,1.58,-1.63,9.34,-0.04,0.04,0.03,,
-71.193775,41.9987417,89.441,1.55,-1.56,9.27,-0.04,0.04,0.03,,
-71.1937175,41.9987164,90.023,1.53,-1.58,9.29,-0.04,0.04,0.03,,
-71.1936599,41.998691,90.621,1.63,-1.49,9.29,-0.05,0.05,0.03,,
-71.1936024,41.9986657,91.22,1.54,-1.6,9.3,-0.05,0.04,0.03,,
-71.1935449,41.9986404,91.808,1.56,-1.62,9.27,-0.04,0.05,0.03,,
-71.1934874,41.998615,92.375,1.49,-1.61,9.28,-0.04,0.04,0.03,,
-71.1934305,41.9985899,92.932,1.55,-1.57,9.35,-0.05,0.05,0.03,,
-71.1933727,41.9985643,93.513,1.55,-1.55,9.27,-0.05,0.05,0.03,,
-71.1933151,41.9985387,94.107,1.54,-1.6,9.24,-0.04,0.04,0.03,,
-71.1932574,41.9985132,94.694,1.58,-1.59,9.34,-0.04,0.04,0.03,,
-71.1931997,41.9984878,95.286,1.54,-1.52,9.21,-0.04,0.05,0.03,,
-71.1931421,41.9984624,95.873,1.56,-1.57,9.17,-0.04,0.04,0.03,,
-71.1930842,41.9984372,96.433,1.54,-1.63,9.37,-0.05,0.05,0.03,,
-71.1930261,41.9984121,96.963,1.56,-1.52,9.09,-0.04,0.05,0.03,,
